Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,label,Gender_Male,Internet Service_Fiber optic,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,0,4,0,1,0,1,1,0,1,1,94.4,387.2,1,0,1,0,0,0,0,0
0,1,1,62,0,1,1,1,1,1,1,0,108.15,6825.65,0,1,1,0,1,0,0,1
0,1,0,10,0,0,0,0,0,0,0,1,70.3,738.2,1,1,1,0,0,0,1,0
0,0,0,45,0,1,1,0,1,0,0,1,62.55,2796.45,0,0,0,1,0,1,0,0
0,0,0,18,1,0,0,0,1,1,1,1,99.85,1776.95,1,0,1,0,0,0,0,0
0,1,0,22,1,0,0,0,0,0,1,1,85.1,1873.7,1,1,1,0,0,0,1,0
0,0,0,2,0,0,0,0,0,1,0,1,80.2,146.05,1,0,1,0,0,0,1,0
1,1,0,17,1,0,0,0,0,1,1,1,92.55,1614.7,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,45.1,45.1,1,1,0,0,0,0,1,0
0,0,1,46,1,0,0,1,1,0,0,1,84.8,3958.85,0,0,1,0,0,0,0,0
1,0,0,22,1,0,0,0,0,1,1,1,96.7,2082.95,1,1,1,0,0,0,1,0
1,1,0,62,1,1,0,1,0,1,1,1,104.85,6312.9,0,0,1,1,0,0,1,0
0,0,0,15,0,0,1,1,0,1,1,1,101.25,1457.25,1,0,1,0,0,0,1,0
1,1,0,71,0,1,1,1,1,1,0,1,99.4,7168.25,0,0,1,0,1,0,1,0
0,0,0,1,1,0,0,0,0,0,1,1,86.6,86.6,1,1,1,0,0,0,1,0
0,1,0,55,1,0,0,1,1,1,1,1,104.15,5743.05,1,1,1,1,0,0,1,0
0,1,0,5,1,1,0,0,0,0,1,1,89.15,413.25,0,1,1,0,0,0,1,0
1,1,0,66,1,0,1,1,1,1,1,1,110.85,7491.75,1,1,1,1,0,0,1,0
1,1,0,1,1,0,0,0,0,1,0,1,86.05,86.05,1,1,1,0,0,0,1,0
1,1,0,4,1,0,0,0,0,1,0,1,83.25,308.05,0,0,1,0,0,0,1,0
0,0,0,67,0,1,1,0,1,0,0,0,60.5,3870.0,0,0,0,1,0,1,0,0
1,1,0,50,1,0,1,0,0,1,0,1,88.05,4367.35,1,0,1,0,0,0,1,0
0,1,0,72,1,1,1,1,1,1,1,0,88.05,6520.8,0,0,0,0,1,0,0,0
0,1,0,7,0,1,0,0,0,0,0,1,50.3,355.1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,69.8,134.7,1,1,1,0,0,1,0,0
1,1,0,10,1,0,0,1,0,0,1,1,89.8,914.3,1,1,1,0,0,0,1,0
0,1,0,56,0,0,0,1,1,1,1,1,98.7,5669.5,0,0,1,0,0,0,1,0
0,0,0,49,1,0,0,0,0,0,0,1,74.6,3720.35,0,1,1,0,0,0,0,0
0,1,0,42,1,0,0,1,1,0,0,1,85.9,3729.75,0,0,1,0,0,1,0,0
0,1,0,8,0,0,1,1,0,1,1,0,101.15,842.9,1,0,1,0,0,0,1,0
0,1,0,42,1,0,0,1,1,1,1,1,106.15,4512.7,1,1,1,0,0,0,0,0
1,0,0,15,1,0,1,0,0,0,1,0,89.85,1424.95,1,0,1,0,0,0,1,0
0,1,0,22,0,0,1,0,0,0,1,0,83.3,1845.9,1,0,1,0,0,0,1,0
0,1,1,69,1,1,0,0,1,0,0,0,61.4,4059.85,0,0,0,0,1,1,0,0
0,1,1,40,0,1,1,0,1,0,1,1,71.35,2847.2,0,0,0,0,0,0,0,1
0,0,0,4,0,0,0,0,0,0,1,0,54.3,195.3,1,1,0,0,0,0,1,0
0,0,0,30,1,0,1,1,0,1,0,1,68.95,2038.7,0,0,0,1,0,1,0,0
0,1,0,57,1,1,0,0,0,1,1,1,99.65,5497.05,0,0,1,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,90.8,6397.6,0,1,0,0,1,1,0,0
0,0,0,4,0,0,1,1,1,1,1,1,105.65,443.9,1,0,1,1,0,0,1,0
1,0,0,32,0,0,0,0,0,0,1,1,79.5,2665.0,0,0,1,0,0,0,1,0
0,0,1,1,0,1,0,0,0,0,0,0,49.9,49.9,0,0,0,0,0,0,0,1
0,1,0,67,1,1,1,1,0,1,1,1,111.3,7482.1,1,1,1,1,0,0,1,0
0,0,0,5,1,0,0,1,0,1,0,1,92.5,452.7,1,1,1,0,0,0,1,0
0,0,0,30,0,0,1,1,0,1,0,0,64.5,1929.95,0,1,0,1,0,1,0,0
0,1,0,57,1,0,0,1,0,1,1,1,100.75,5985.0,0,0,1,1,0,1,0,0
1,0,0,40,0,0,0,0,0,1,1,1,91.55,3673.6,0,0,1,0,0,0,1,0
0,0,0,3,0,0,0,0,0,0,0,1,45.35,141.5,1,1,0,0,0,0,1,0
0,0,0,37,1,1,1,1,1,0,0,0,67.45,2443.3,0,1,0,1,0,0,1,0
0,1,0,35,0,1,0,0,0,1,0,1,62.15,2215.45,0,0,0,1,0,0,0,0
1,1,0,32,1,0,0,0,0,0,1,1,85.0,2642.05,1,1,1,0,0,0,1,0
1,0,0,25,1,0,1,0,0,1,0,1,88.95,2291.2,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,1,54.75,54.75,1,0,0,0,0,0,0,1
0,1,1,6,0,0,0,0,1,0,0,1,48.8,297.35,0,0,0,0,0,0,0,1
0,1,0,40,1,0,1,0,1,1,0,0,70.75,2921.75,0,1,0,1,0,1,0,0
1,0,0,30,1,0,1,0,0,1,1,1,99.7,2967.35,1,0,1,0,0,0,1,0
0,0,0,42,1,0,0,1,1,1,1,1,78.45,3373.4,0,0,0,0,1,1,0,0
0,0,1,1,0,1,1,0,1,0,0,1,60.0,60.0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,69.75,69.75,1,1,1,0,0,0,0,0
0,0,0,24,1,0,0,1,0,1,0,1,89.85,2165.05,1,1,1,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,1,74.2,74.2,1,0,1,0,0,0,1,0
0,1,0,72,1,1,1,1,0,1,1,1,110.65,8065.65,0,0,1,0,1,1,0,0
0,1,0,62,0,1,1,1,0,1,0,1,72.0,4284.2,0,0,0,0,1,1,0,0
0,1,0,42,1,1,1,0,1,0,0,1,66.4,2727.8,0,0,0,0,0,1,0,0
0,1,1,14,1,0,1,0,1,1,1,0,80.45,1137.05,0,0,0,0,0,1,0,0
0,0,0,19,0,0,0,1,1,0,0,1,55.0,1046.5,1,1,0,0,0,1,0,0
1,0,0,7,0,0,1,0,0,0,0,1,51.3,419.35,0,0,0,0,0,0,0,1
0,0,0,31,1,0,0,1,0,0,1,1,89.9,2806.9,1,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,76.0,76.0,1,0,1,0,0,0,1,0
0,1,0,42,0,0,0,0,0,1,0,1,77.95,3384.0,1,0,1,0,0,1,0,0
0,0,0,8,0,0,0,1,1,0,1,0,64.1,504.05,0,0,0,0,0,0,0,1
0,0,0,51,1,1,1,1,0,1,1,0,107.45,5680.9,0,0,1,1,0,0,0,0
0,1,0,42,1,1,0,0,1,1,1,0,80.45,3375.9,0,1,0,1,0,1,0,0
0,0,0,58,0,1,1,1,0,1,1,1,106.45,6145.85,1,0,1,1,0,0,1,0
0,1,0,11,0,0,0,0,0,0,0,1,45.9,521.9,0,1,0,0,0,0,0,0
1,1,0,52,0,1,0,1,1,1,1,1,104.45,5481.25,0,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,1,79.55,79.55,1,1,1,0,0,0,1,0
0,1,1,72,0,1,1,1,1,1,1,0,85.3,6129.2,0,0,0,0,1,0,0,0
1,1,0,13,0,0,0,0,0,0,0,0,70.45,849.1,0,1,1,0,0,0,0,0
1,0,0,4,0,0,0,0,0,1,0,1,78.85,292.8,1,0,1,0,0,0,1,0
0,0,0,65,1,0,1,1,0,1,1,0,105.1,6631.85,0,1,1,0,1,1,0,0
1,0,0,8,1,0,0,0,0,0,0,1,75.75,606.25,1,0,1,0,0,0,1,0
1,0,0,6,0,0,0,0,0,1,1,1,89.35,567.8,0,0,1,0,0,0,1,0
0,0,0,51,0,1,0,0,0,1,0,0,86.35,4267.15,0,1,1,1,0,0,0,1
0,0,0,17,0,0,0,0,0,1,1,1,64.7,1093.1,1,0,0,0,0,0,0,1
0,1,0,37,1,0,0,1,0,1,1,1,99.5,3762.0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,45.95,45.95,1,0,0,0,0,0,0,1
0,0,0,42,0,1,0,1,0,0,0,0,54.55,2455.05,0,0,0,0,0,1,0,0
1,1,0,44,1,0,1,0,0,0,1,0,88.4,3912.9,1,1,1,1,0,0,0,1
0,0,0,14,0,0,1,0,0,0,1,1,86.3,1180.95,1,0,1,0,0,0,1,0
1,1,0,55,1,0,1,1,0,0,0,1,85.45,4874.7,1,0,1,0,0,0,1,0
0,0,0,4,1,0,0,0,0,1,0,1,85.65,321.65,1,0,1,0,0,0,1,0
1,0,0,20,0,1,0,0,1,0,0,0,54.0,1055.9,0,1,0,1,0,0,0,1
0,0,0,4,1,0,1,0,0,0,1,1,90.05,368.1,1,1,1,0,0,0,1,0
0,0,0,15,0,1,0,1,1,0,0,0,58.95,955.15,0,0,0,0,0,0,1,0
0,1,1,54,1,0,1,1,0,0,0,1,59.8,3246.45,0,0,0,0,1,0,0,0
1,0,0,20,1,0,1,1,0,0,1,1,94.1,1782.4,1,0,1,0,0,0,1,0
1,0,0,2,1,0,0,0,0,1,1,1,94.0,181.7,1,1,1,0,0,0,1,0
0,0,0,2,0,1,0,1,0,0,0,0,53.45,119.5,0,1,0,0,0,0,1,0
0,1,0,11,1,0,0,0,0,0,0,1,74.95,825.7,1,1,1,0,0,0,1,0
0,0,0,69,1,1,1,0,1,0,0,1,66.9,4577.9,0,0,0,0,1,0,0,1
0,0,0,13,1,0,0,0,0,0,1,1,84.6,1115.2,1,0,1,0,0,0,1,0
0,0,0,6,0,0,0,0,0,0,0,0,44.75,270.95,1,1,0,0,0,0,1,0
1,0,0,6,0,0,0,1,0,0,0,0,74.4,434.1,1,0,1,0,0,0,1,0
1,1,0,32,1,0,0,0,0,0,1,0,85.3,2661.1,1,1,1,0,0,0,1,0
0,1,0,71,0,1,0,0,1,0,0,0,54.5,3778.2,0,1,0,0,1,0,0,0
0,1,0,33,1,0,0,1,1,0,1,1,95.0,3008.15,0,0,1,0,0,1,0,0
0,1,0,72,1,1,1,1,0,0,0,0,64.45,4720.0,0,1,0,0,1,1,0,0
0,1,1,49,1,0,1,0,1,1,1,0,79.3,3902.45,0,0,0,0,1,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,75.1,270.7,1,0,1,0,0,1,0,0
0,1,0,30,0,0,1,1,1,0,1,0,70.25,2198.9,0,0,0,1,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,1,74.9,136.05,0,0,1,0,0,0,0,1
0,0,0,53,0,0,1,1,0,1,1,1,100.3,5200.8,0,0,1,1,0,0,0,1
0,0,0,33,1,0,1,0,0,1,1,1,100.0,3320.6,0,0,1,0,0,0,1,0
1,0,0,4,1,0,0,0,0,1,1,1,94.3,424.45,1,0,1,0,0,0,1,0
0,1,0,17,0,0,0,1,1,1,1,0,98.6,1704.95,1,0,1,1,0,0,0,0
1,0,0,35,1,0,0,1,0,1,1,1,101.4,3496.3,1,1,1,0,0,0,1,0
0,1,0,68,1,1,1,1,1,1,1,0,118.6,7990.05,0,0,1,0,1,0,0,1
0,1,0,33,1,0,0,0,0,0,1,0,86.15,2745.7,1,0,1,0,0,1,0,0
0,0,0,6,1,0,0,0,0,0,0,1,73.85,401.3,0,0,1,0,0,0,0,1
0,1,1,14,0,1,1,0,1,0,0,0,59.45,780.85,0,0,0,0,0,0,0,0
1,0,0,20,1,0,0,1,0,1,1,1,98.55,1842.8,1,1,1,0,0,0,1,0
0,1,1,23,1,1,0,1,1,1,0,1,77.15,1759.4,0,0,0,0,1,0,0,0
1,1,0,3,0,1,0,0,1,1,0,1,88.3,273.75,1,0,1,0,0,0,0,1
0,1,0,6,0,0,0,0,1,0,0,1,49.15,270.8,1,0,0,0,0,0,1,0
0,1,0,4,1,0,0,0,0,0,0,1,74.65,301.4,1,1,1,0,0,0,1,0
0,1,1,72,1,0,1,1,1,0,1,1,98.65,7129.45,0,0,1,0,1,0,0,0
0,0,0,27,0,1,1,0,0,0,0,0,52.85,1498.65,0,0,0,0,1,0,0,0
0,1,1,71,1,1,1,1,1,1,1,1,116.05,8297.5,0,1,1,0,1,0,0,0
0,0,0,25,0,0,1,0,0,1,1,1,95.9,2448.75,1,1,1,0,0,0,1,0
0,1,0,49,0,0,0,1,1,1,1,1,99.25,4920.8,0,1,1,1,0,1,0,0
0,0,0,31,1,1,0,1,1,0,0,0,65.25,1994.3,1,0,0,0,0,1,0,0
0,1,0,35,0,0,1,0,1,0,0,0,56.85,1861.1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,45.7,45.7,1,1,0,0,0,0,0,1
0,0,1,47,0,1,1,0,0,0,0,1,55.3,2654.05,0,1,0,0,0,0,1,0
1,0,0,71,1,0,0,1,0,1,1,0,104.05,7413.55,0,0,1,0,1,0,0,0
0,1,1,71,1,1,1,1,1,1,1,1,90.55,6239.05,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,0,0,1,0,1,84.65,84.65,1,1,1,0,0,0,0,1
0,0,0,54,0,1,1,0,1,1,1,1,105.4,5643.4,1,1,1,1,0,1,0,0
0,0,0,54,1,1,0,1,0,1,1,1,103.95,5639.05,1,0,1,1,0,0,0,0
0,1,1,45,1,1,1,0,0,1,1,1,105.15,4730.9,0,0,1,0,0,0,1,0
1,0,0,1,0,0,1,0,0,0,1,1,86.0,86.0,1,0,1,0,0,0,1,0
0,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1,0,0,0,0,0,0,0
0,1,1,68,0,1,0,0,1,1,1,1,99.55,6668.0,0,1,1,0,1,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,69.1,69.1,1,1,1,0,0,0,1,0
0,0,1,15,0,1,0,1,0,0,1,0,64.85,950.75,0,1,0,1,0,0,0,1
0,0,1,12,1,0,0,0,0,0,0,1,73.75,871.4,1,1,1,0,0,1,0,0
1,0,0,13,1,0,1,1,0,1,1,1,106.9,1364.3,1,1,1,0,0,0,1,0
0,1,0,7,1,0,0,0,0,1,0,1,86.5,582.5,1,0,1,0,0,0,1,0
0,1,0,40,1,0,0,0,0,1,1,1,97.1,3706.95,1,1,1,0,0,0,0,0
0,1,1,38,1,1,0,1,1,1,1,1,85.4,3297.0,0,1,0,0,1,0,0,0
0,0,0,12,1,1,1,1,0,0,1,1,99.7,1238.45,1,0,1,0,0,0,0,0
0,1,0,3,0,0,0,0,0,0,0,0,44.3,134.5,1,0,0,0,0,0,0,1
0,1,0,58,1,1,1,1,0,1,1,1,86.1,4890.5,0,1,0,0,1,0,1,0
0,0,0,3,0,0,0,0,0,0,1,1,55.3,196.15,1,0,0,0,0,0,1,0
0,1,0,46,1,1,0,0,0,0,0,0,53.1,2459.8,0,0,0,0,0,0,1,0
0,1,0,8,1,0,0,0,0,0,1,1,85.2,627.4,1,0,1,0,0,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,116.85,8477.7,0,0,1,0,1,0,0,0
0,1,1,69,0,1,1,0,1,1,1,1,106.35,7261.75,0,1,1,0,1,1,0,0
0,0,0,7,1,0,0,0,0,0,0,0,73.6,520.0,1,1,1,0,0,0,1,0
1,0,0,60,1,0,0,1,1,1,1,1,106.0,6441.4,1,0,1,1,0,0,1,0
0,0,0,41,1,1,1,1,1,1,1,1,114.5,4527.45,1,0,1,0,0,0,0,0
0,1,0,3,1,0,0,0,1,0,0,1,79.65,251.75,1,1,1,0,0,0,0,0
1,1,0,55,1,0,0,0,0,0,0,0,51.65,2838.55,0,0,0,0,0,0,0,0
0,0,1,3,0,1,0,0,1,0,0,1,55.1,154.65,1,0,0,0,0,0,0,1
0,0,0,31,0,1,0,1,1,0,0,0,87.6,2724.25,0,0,1,0,0,0,1,0
0,1,0,28,0,0,0,0,0,0,1,1,81.05,2227.1,1,0,1,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,113.1,8248.5,0,0,1,0,1,0,0,0
1,1,1,56,0,1,0,0,1,1,1,1,72.6,4084.35,0,0,0,0,1,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,75.8,75.8,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1,1,88.35,88.35,1,1,1,0,0,0,1,0
0,0,0,47,1,0,1,1,0,1,1,1,106.4,5127.95,1,0,1,0,0,0,1,0
0,1,0,13,1,0,1,1,0,1,0,0,94.1,1215.6,1,0,1,0,0,0,1,0
0,0,0,5,0,0,0,0,1,0,1,1,85.4,425.9,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,1,49.9,49.9,0,0,0,0,0,0,1,0
0,1,0,13,0,0,0,1,0,1,1,1,96.65,1162.85,1,1,1,0,0,0,0,1
0,0,0,35,0,0,0,1,0,0,1,1,62.1,2096.1,0,0,0,0,0,0,1,0
0,1,0,17,1,1,0,1,0,1,0,0,94.4,1607.2,1,0,1,0,0,0,1,0
1,0,0,5,0,0,0,0,0,0,0,1,69.05,318.5,1,0,1,0,0,0,0,1
0,1,0,7,0,0,1,0,1,1,0,1,89.75,608.8,1,1,1,0,0,0,1,0
0,1,0,6,1,0,0,0,0,1,0,1,82.85,460.25,1,1,1,0,0,0,1,0
0,1,1,18,0,0,0,0,1,0,1,1,85.6,1601.5,0,1,1,0,0,0,1,0
0,0,0,29,0,1,1,1,0,0,1,1,68.85,1970.5,1,0,0,0,0,0,0,0
0,0,0,5,1,0,0,0,0,0,0,0,47.15,223.15,1,1,0,0,0,0,1,0
0,0,1,13,0,1,0,0,0,0,0,1,52.1,670.65,0,1,0,0,0,1,0,0
0,0,0,6,0,0,0,1,0,0,1,0,83.9,497.55,1,0,1,0,0,0,1,0
0,1,0,7,0,0,0,0,0,1,0,1,81.1,576.65,1,0,1,0,0,0,1,0
0,1,0,33,0,0,0,1,1,1,1,1,73.9,2405.05,1,1,0,1,0,0,0,1
0,0,0,6,0,1,1,1,1,0,1,1,98.15,567.45,1,0,1,0,0,0,0,0
0,0,0,7,1,0,0,0,0,0,0,0,75.45,480.75,1,0,1,0,0,0,0,1
1,1,0,36,1,0,0,0,0,0,1,1,85.25,3132.75,1,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,69.9,69.9,0,1,1,0,0,0,1,0
0,1,0,34,1,1,1,0,1,0,0,0,62.65,2274.9,1,0,0,0,0,0,1,0
0,0,1,13,0,0,0,0,0,1,0,1,78.3,1033.95,0,1,1,0,0,1,0,0
0,1,0,24,0,1,0,0,1,0,0,0,53.6,1315.35,0,1,0,0,0,0,0,1
0,1,0,24,1,0,1,1,0,1,1,1,104.65,2542.45,1,1,1,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,0,0,0,0,0,0,1
0,0,0,61,1,1,0,1,1,1,1,1,111.6,6876.05,1,1,1,0,1,1,0,0
0,1,0,1,0,0,0,0,0,0,0,1,69.9,69.9,1,1,1,0,0,0,0,1
0,1,0,71,1,0,0,1,1,1,1,1,80.45,5662.25,0,0,0,0,1,0,0,0
0,0,0,41,0,0,1,0,1,1,1,1,98.8,3959.15,0,0,1,0,1,0,0,0
0,0,0,10,1,0,0,0,0,0,1,0,86.45,830.85,1,0,1,0,0,0,1,0
0,0,0,45,1,0,0,1,0,0,1,1,89.3,4192.15,0,0,1,0,0,1,0,0
0,0,0,2,0,1,0,0,0,0,0,1,47.8,92.45,1,1,0,0,0,0,1,0
0,0,0,69,0,0,1,1,1,1,1,1,104.05,7262.0,1,1,1,1,0,0,0,0
0,0,0,67,1,1,1,1,1,1,1,1,88.8,5903.15,0,1,0,1,0,0,0,0
0,1,0,72,1,1,1,1,0,1,0,1,97.95,7114.25,0,1,1,0,1,1,0,0
0,1,0,4,0,0,0,0,0,1,0,1,80.35,307.4,1,1,1,0,0,0,1,0
0,1,0,71,1,1,1,1,1,1,1,1,116.1,8310.55,0,1,1,0,1,0,0,0
0,0,0,32,1,0,1,1,0,1,1,1,104.05,3416.85,0,0,1,1,0,1,0,0
0,1,0,61,1,1,0,1,1,0,1,0,75.35,4729.3,0,1,0,0,1,1,0,0
0,0,0,5,1,0,0,0,0,1,1,1,94.85,462.8,1,1,1,0,0,0,0,0
0,1,0,25,0,0,0,0,0,1,1,1,90.4,2178.6,1,1,1,1,0,0,1,0
1,1,0,39,1,0,1,1,0,1,1,1,105.65,4284.8,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,51.25,51.25,1,1,0,0,0,0,0,1
0,1,0,50,1,1,0,1,0,1,1,1,104.4,5232.9,0,0,1,1,0,0,0,1
1,0,0,57,1,0,1,1,0,1,1,1,79.75,4438.2,0,1,0,0,1,0,0,0
0,1,1,59,1,1,1,1,1,1,1,0,90.3,5194.05,0,0,0,0,1,1,0,0
0,1,1,2,1,1,0,0,0,0,0,0,56.7,113.55,1,1,0,0,0,0,0,1
1,1,0,32,1,0,0,0,0,0,0,1,74.9,2303.35,1,1,1,0,0,0,1,0
0,0,0,19,0,0,0,0,0,0,0,1,45.0,865.85,0,1,0,0,0,0,0,0
1,0,0,11,0,0,0,0,0,1,1,0,89.7,1047.7,1,0,1,0,0,0,0,0
0,1,1,5,0,1,0,0,0,0,0,1,49.4,232.55,0,0,0,0,0,0,0,1
0,1,0,68,1,1,1,0,1,1,1,1,107.7,7320.9,0,1,1,0,0,0,1,0
0,1,0,21,1,1,0,1,0,1,1,1,104.4,2200.25,1,0,1,0,0,0,0,0
0,1,1,72,1,0,0,1,0,0,1,1,90.8,6511.8,0,1,1,0,1,1,0,0
0,0,0,56,0,1,0,1,0,0,0,0,52.7,3019.7,0,1,0,1,0,0,0,1
0,1,0,24,1,0,0,0,0,1,1,1,93.0,2248.05,0,1,1,0,0,0,1,0
1,1,0,26,1,0,1,1,0,1,1,0,105.75,2710.25,1,1,1,0,0,0,1,0
0,0,0,22,0,0,1,0,0,0,1,1,84.3,1855.65,1,0,1,0,0,0,0,1
0,0,0,9,1,0,0,0,0,1,1,1,95.5,829.1,1,1,1,0,0,0,1,0
0,0,0,1,1,0,1,0,0,0,0,1,79.15,79.15,1,1,1,0,0,0,1,0
0,1,0,72,0,1,1,1,1,1,1,1,83.7,6096.9,0,0,0,0,1,0,0,0
1,0,0,66,1,0,1,0,0,0,0,1,80.45,5224.35,1,0,1,0,0,1,0,0
0,0,0,23,1,1,0,1,0,1,1,1,78.55,1843.05,0,0,0,1,0,0,1,0
